,Month,Scheduled Operator,Country to/from,Passengers In,Freight In,Mail In,Passengers Out,Freight Out,Mail Out,Year,Continentes,month_idx
5578,2013-05-01,Nauru Airlines,Nauru,921.0,0.578,0.008,882.0,11.155,0.38,2013,Oceania,5
5579,2013-05-01,Pacific Air Express,Papua New Guinea,0.0,5.582,0.0,0.0,97.303,0.0,2013,Oceania,5
5580,2013-05-01,Pacific Air Express,Solomon Islands,0.0,25.197,0.0,0.0,57.954,0.0,2013,Oceania,5
5581,2013-05-01,Pacific Air Express,Vanuatu,0.0,0.0,0.0,0.0,0.176,0.0,2013,Oceania,5
5582,2013-05-01,Philippine Airlines,Philippines,5752.0,269.159,0.0,5327.0,112.846,0.0,2013,Asia,5
5583,2013-05-01,Polar Air Cargo,Japan,0.0,750.083,0.0,0.0,13.276,0.0,2013,Asia,5
5584,2013-05-01,Polar Air Cargo,"Korea, Republic of",0.0,0.0,0.0,0.0,1.658,0.0,2013,Asia,5
5585,2013-05-01,Polar Air Cargo,USA,0.0,148.601,0.0,0.0,0.0,0.0,2013,América do Norte,5
5586,2013-05-01,Qantas Airways,Chile,3257.0,8.378,0.0,3682.0,4.611,0.937,2013,América do Sul,5
5587,2013-05-01,Qantas Airways,China,4756.0,793.741,31.472,4896.0,221.146,16.583,2013,Asia,5
5588,2013-05-01,Qantas Airways,Hong Kong,17348.0,1251.652,22.269,18010.0,551.843,27.875,2013,Asia,5
5589,2013-05-01,Qantas Airways,Indonesia,3069.0,114.156,0.098,3191.0,115.7,1.614,2013,Asia,5
5590,2013-05-01,Qantas Airways,Japan,7216.0,106.894,42.754,8380.0,139.618,48.03,2013,Asia,5
5591,2013-05-01,Qantas Airways,New Caledonia,1664.0,2.338,0.089,1680.0,25.332,0.85,2013,Oceania,5
5592,2013-05-01,Qantas Airways,New Zealand,45368.0,910.517,34.972,43379.0,971.078,148.876,2013,Oceania,5
5593,2013-05-01,Qantas Airways,Papua New Guinea,2072.0,0.0,0.0,2086.0,0.0,0.0,2013,Oceania,5
5594,2013-05-01,Qantas Airways,Philippines,3668.0,42.033,1.069,3402.0,39.879,1.338,2013,Asia,5
5595,2013-05-01,Qantas Airways,Singapore,22660.0,1239.836,59.683,24499.0,1062.882,53.268,2013,Asia,5
5596,2013-05-01,Qantas Airways,South Africa,6677.0,114.727,5.7,6245.0,65.651,9.808,2013,África,5
5597,2013-05-01,Qantas Airways,Thailand,5323.0,258.058,61.809,6386.0,221.142,11.209,2013,Asia,5
5598,2013-05-01,Qantas Airways,United Kingdom,9802.0,521.565,69.91,15501.0,58.86,133.64,2013,Europa,5
5599,2013-05-01,Qantas Airways,United Arab Emirates,7743.0,52.396,0.0,8382.0,154.829,6.513,2013,Asia,5
5600,2013-05-01,Qantas Airways,USA,48694.0,2192.682,203.569,52973.0,316.681,117.934,2013,América do Norte,5
5601,2013-05-01,Qatar Airways,Qatar,8523.0,769.537,0.625,14349.0,674.248,0.032,2013,Asia,5
5602,2013-05-01,Royal Brunei Airlines,Brunei,3343.0,231.025,0.154,4606.0,354.585,0.0,2013,Asia,5
5603,2013-05-01,Scoot,Singapore,12811.0,263.944,0.0,12631.0,106.548,0.0,2013,Asia,5
5604,2013-05-01,Sichuan Airlines,China,788.0,43.443,0.0,1142.0,1.095,0.0,2013,Asia,5
5605,2013-05-01,Silk Air,Singapore,1396.0,3.101,0.002,1457.0,1.3,0.006,2013,Asia,5
5606,2013-05-01,Singapore Airlines,New Zealand,0.0,246.096,0.0,0.0,664.143,0.0,2013,Oceania,5
5607,2013-05-01,Singapore Airlines,Singapore,95241.0,5991.115,233.576,106119.0,4393.928,1.173,2013,Asia,5
5608,2013-05-01,Solomon Airlines,Solomon Islands,1418.0,2.822,0.0,1356.0,15.285,0.0,2013,Oceania,5
5609,2013-05-01,South African Airways,South Africa,4282.0,125.874,0.0,4964.0,247.61,0.0,2013,África,5
5610,2013-05-01,Tasman Cargo Airlines,New Zealand,0.0,361.035,0.0,0.0,448.895,0.0,2013,Oceania,5
5611,2013-05-01,Thai Airways International,Thailand,32284.0,1993.8,198.673,34974.0,1576.858,5.047,2013,Asia,5
5612,2013-05-01,Tigerair,Singapore,4697.0,0.0,0.0,5214.0,0.0,0.0,2013,Asia,5
5613,2013-05-01,United Airlines,Guam,489.0,0.005,0.0,565.0,1.0,0.0,2013,Oceania,5
5614,2013-05-01,United Airlines,USA,15901.0,20.131,145.694,17720.0,356.332,6.353,2013,América do Norte,5
5615,2013-05-01,United Parcel Service,China,0.0,0.0,0.0,0.0,90.813,0.0,2013,Asia,5
5616,2013-05-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,44.51,0.0,2013,Asia,5
5617,2013-05-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,105.908,0.0,2013,Asia,5
5618,2013-05-01,United Parcel Service,USA,0.0,1632.028,0.0,0.0,0.0,0.0,2013,América do Norte,5
5619,2013-05-01,Vietnam Airlines,Vietnam,9087.0,396.411,0.0,8653.0,256.692,0.0,2013,Asia,5
5620,2013-05-01,Virgin Atlantic Airways,Hong Kong,3250.0,427.454,0.0,2995.0,296.342,0.0,2013,Asia,5
5621,2013-05-01,Virgin Atlantic Airways,United Kingdom,2447.0,83.061,0.0,4200.0,32.172,0.0,2013,Europa,5
5622,2013-05-01,Virgin Australia,Fiji,12223.0,18.736,0.0,12572.0,12.455,0.0,2013,Oceania,5
5623,2013-05-01,Virgin Australia,Indonesia,20462.0,0.0,0.0,22065.0,0.0,0.0,2013,Asia,5
5624,2013-05-01,Virgin Australia,New Zealand,34459.0,75.846,0.0,35747.0,30.034,0.0,2013,Oceania,5
5625,2013-05-01,Virgin Australia,Papua New Guinea,1895.0,0.0,0.0,1723.0,22.448,0.0,2013,Oceania,5
5626,2013-05-01,Virgin Australia,Solomon Islands,678.0,0.0,0.0,711.0,8.982,0.0,2013,Oceania,5
5627,2013-05-01,Virgin Australia,Thailand,2240.0,0.0,0.0,2254.0,0.0,0.0,2013,Asia,5
5628,2013-05-01,Virgin Australia,Tonga,814.0,0.579,0.0,941.0,0.271,0.0,2013,Oceania,5
5629,2013-05-01,Virgin Australia,United Arab Emirates,2037.0,87.042,0.0,3199.0,173.864,0.0,2013,Asia,5
5630,2013-05-01,Virgin Australia,USA,16843.0,597.667,0.0,18779.0,503.998,0.0,2013,América do Norte,5
5631,2013-05-01,Virgin Australia,Vanuatu,1728.0,2.451,0.0,1792.0,10.382,0.0,2013,Oceania,5
5632,2013-05-01,Virgin Samoa,Samoa,1465.0,0.054,0.0,1547.0,1.289,0.0,2013,Oceania,5
5633,2013-06-01,Aerolineas Argentinas,Argentina,1549.0,5.513,0.255,1671.0,29.03,0.0,2013,América do Sul,6
5634,2013-06-01,Air Caledonie International,New Caledonia,2791.0,5.53,0.477,3431.0,61.78,2.134,2013,Oceania,6
5635,2013-06-01,Air Canada,Canada,6496.0,320.796,53.197,7539.0,148.95,20.83,2013,América do Norte,6
5636,2013-06-01,Air China,China,10321.0,415.384,39.639,12711.0,222.381,9.573,2013,Asia,6
5637,2013-06-01,Air Mauritius,Mauritius,1691.0,43.307,0.415,2488.0,17.262,0.0,2013,África,6
5638,2013-06-01,Air New Zealand,Cook Islands,597.0,0.01,0.07,928.0,30.438,0.0,2013,Oceania,6
5639,2013-06-01,Air New Zealand,New Zealand,80294.0,1729.594,210.269,83464.0,1546.551,0.836,2013,Oceania,6
5640,2013-06-01,Air Niugini,Papua New Guinea,9242.0,41.318,0.295,8712.0,289.03,10.788,2013,Oceania,6
5641,2013-06-01,Air Vanuatu,Vanuatu,4709.0,20.305,4.478,4827.0,33.408,3.044,2013,Oceania,6
5642,2013-06-01,AirAsia X,Malaysia,33515.0,1056.755,0.0,39432.0,101.918,0.0,2013,Asia,6
5643,2013-06-01,Airlines PNG,Papua New Guinea,144.0,0.0,0.0,161.0,2.882,0.001,2013,Oceania,6
5644,2013-06-01,Asiana Airlines,"Korea, Republic of",6562.0,121.636,12.849,7091.0,58.724,0.0,2013,Asia,6
5645,2013-06-01,British Airways,Singapore,2642.0,9.28,0.0,3168.0,117.218,0.309,2013,Asia,6
5646,2013-06-01,British Airways,United Kingdom,4376.0,331.862,36.729,4601.0,98.423,1.35,2013,Europa,6
5647,2013-06-01,Cathay Pacific Airways,Hong Kong,53230.0,3424.827,153.134,60025.0,1890.336,19.906,2013,Asia,6
5648,2013-06-01,China Airlines,New Zealand,2421.0,193.503,0.225,3227.0,198.54,0.0,2013,Oceania,6
5649,2013-06-01,China Airlines,Taiwan,4502.0,114.53,45.17,6268.0,103.498,4.02,2013,Asia,6
5650,2013-06-01,China Eastern Airlines,China,14021.0,313.651,21.235,16444.0,193.018,4.421,2013,Asia,6
5651,2013-06-01,China Southern Airlines,China,22857.0,965.638,76.743,28373.0,95.003,27.947,2013,Asia,6
5652,2013-06-01,Delta Air Lines,USA,6818.0,242.045,113.187,7588.0,208.309,0.0,2013,América do Norte,6
5653,2013-06-01,Emirates,Malaysia,1751.0,28.124,0.0,2563.0,6.399,0.0,2013,Asia,6
5654,2013-06-01,Emirates,New Zealand,18008.0,1146.476,0.0,15985.0,586.293,0.38,2013,Oceania,6
5655,2013-06-01,Emirates,Singapore,8794.0,164.425,0.0,7067.0,204.18,0.0,2013,Asia,6
5656,2013-06-01,Emirates,Thailand,2958.0,3.589,0.0,1756.0,3.822,0.0,2013,Asia,6
5657,2013-06-01,Emirates,United Arab Emirates,82810.0,3885.877,56.34,99341.0,2817.68,10.79,2013,Asia,6
5658,2013-06-01,Etihad Airways,Hong Kong,0.0,0.0,0.0,0.0,0.0,0.0,2013,Asia,6
5659,2013-06-01,Etihad Airways,Singapore,2734.0,59.394,0.0,3306.0,211.599,0.0,2013,Asia,6
5660,2013-06-01,Etihad Airways,United Arab Emirates,25242.0,1075.98,28.801,26109.0,1087.705,5.419,2013,Asia,6
5661,2013-06-01,Eva Air,Taiwan,1536.0,63.495,8.393,1830.0,48.864,0.0,2013,Asia,6
5662,2013-06-01,Federal Express Corporation,China,0.0,0.0,0.0,0.0,2.546,0.0,2013,Asia,6
5663,2013-06-01,Federal Express Corporation,USA,0.0,669.522,19.413,0.0,0.0,0.0,2013,América do Norte,6
5664,2013-06-01,Fiji Airways,Fiji,17257.0,258.754,2.719,19987.0,240.274,8.672,2013,Oceania,6
5665,2013-06-01,Garuda Indonesia,Indonesia,22396.0,587.88,36.866,24366.0,293.136,0.1,2013,Asia,6
5666,2013-06-01,Hawaiian Airlines,USA,9859.0,144.795,2.837,10220.0,70.412,0.195,2013,América do Norte,6
5667,2013-06-01,Indonesia AirAsia,Indonesia,13211.0,0.0,0.0,13713.0,0.0,0.0,2013,Asia,6
5668,2013-06-01,Japan Airlines,Japan,4328.0,133.459,129.744,5263.0,115.512,0.052,2013,Asia,6
5669,2013-06-01,Jetstar,China,5.0,0.0,0.0,42.0,0.42,0.0,2013,Asia,6
5670,2013-06-01,Jetstar,Fiji,2297.0,0.0,0.0,2575.0,0.0,0.0,2013,Oceania,6
5671,2013-06-01,Jetstar,Indonesia,25242.0,294.659,0.0,29281.0,26.402,0.856,2013,Asia,6
5672,2013-06-01,Jetstar,Japan,12489.0,273.624,19.779,14479.0,115.668,14.409,2013,Asia,6
5673,2013-06-01,Jetstar,New Zealand,19875.0,9.358,11.323,22546.0,20.398,18.46,2013,Oceania,6
5674,2013-06-01,Jetstar,Philippines,1943.0,0.0,0.0,2144.0,0.0,0.0,2013,Asia,6
5675,2013-06-01,Jetstar,Singapore,7188.0,185.728,4.462,9978.0,73.146,0.398,2013,Asia,6
5676,2013-06-01,Jetstar,Thailand,5006.0,191.146,14.792,6509.0,47.232,0.942,2013,Asia,6
5677,2013-06-01,Jetstar,USA,8419.0,197.424,5.117,9947.0,104.256,1.015,2013,América do Norte,6
5678,2013-06-01,Jetstar Asia,Singapore,4414.0,0.0,0.0,5338.0,0.0,0.0,2013,Asia,6
5679,2013-06-01,Korean Air,"Korea, Republic of",9264.0,190.849,115.659,10734.0,223.629,3.082,2013,Asia,6
5680,2013-06-01,LAN Airlines,Chile,2056.0,150.977,0.0,1847.0,81.594,3.72,2013,América do Sul,6
5681,2013-06-01,LAN Airlines,New Zealand,1320.0,65.527,0.0,1236.0,105.11,0.0,2013,Oceania,6
5682,2013-06-01,Malaysia Airlines,China,0.0,238.438,0.0,0.0,0.0,0.0,2013,Asia,6
5683,2013-06-01,Malaysia Airlines,Malaysia,48768.0,2609.42,183.122,55948.0,1310.409,0.0,2013,Asia,6
5684,2013-06-01,Nauru Airlines,Nauru,813.0,0.298,0.006,852.0,9.561,0.491,2013,Oceania,6
5685,2013-06-01,Pacific Air Express,Papua New Guinea,0.0,5.596,0.0,0.0,144.643,0.0,2013,Oceania,6
5686,2013-06-01,Pacific Air Express,Solomon Islands,0.0,29.254,0.0,0.0,31.792,0.0,2013,Oceania,6
5687,2013-06-01,Pacific Air Express,Vanuatu,0.0,0.0,0.0,0.0,3.604,0.0,2013,Oceania,6
5688,2013-06-01,Philippine Airlines,Philippines,6925.0,339.043,0.0,8148.0,139.778,0.0,2013,Asia,6
5689,2013-06-01,Polar Air Cargo,Japan,0.0,730.794,0.0,0.0,5.874,0.0,2013,Asia,6
5690,2013-06-01,Polar Air Cargo,"Korea, Republic of",0.0,0.0,0.0,0.0,18.869,0.0,2013,Asia,6
5691,2013-06-01,Qantas Airways,Chile,3105.0,3.617,0.0,3985.0,4.719,1.683,2013,América do Sul,6
5692,2013-06-01,Qantas Airways,China,5589.0,766.567,21.123,6340.0,88.294,15.508,2013,Asia,6
5693,2013-06-01,Qantas Airways,Hong Kong,20344.0,1137.951,19.275,22707.0,432.804,23.945,2013,Asia,6
5694,2013-06-01,Qantas Airways,Indonesia,3808.0,129.56,0.151,3914.0,68.025,1.263,2013,Asia,6
5695,2013-06-01,Qantas Airways,Japan,6475.0,87.318,34.83,8278.0,130.42,47.223,2013,Asia,6
5696,2013-06-01,Qantas Airways,New Caledonia,2150.0,6.707,0.185,2170.0,28.304,2.208,2013,Oceania,6
5697,2013-06-01,Qantas Airways,New Zealand,40514.0,729.694,13.784,43971.0,773.418,126.845,2013,Oceania,6
5698,2013-06-01,Qantas Airways,Papua New Guinea,2201.0,0.0,0.0,2250.0,0.0,0.0,2013,Oceania,6
5699,2013-06-01,Qantas Airways,Philippines,3191.0,31.968,1.123,3371.0,71.345,1.306,2013,Asia,6
5700,2013-06-01,Qantas Airways,Singapore,31312.0,1109.14,58.964,36702.0,759.85,48.699,2013,Asia,6
5701,2013-06-01,Qantas Airways,South Africa,6729.0,121.523,5.527,6684.0,52.822,7.828,2013,África,6
5702,2013-06-01,Qantas Airways,Thailand,6311.0,246.832,77.725,7173.0,61.466,10.221,2013,Asia,6
5703,2013-06-01,Qantas Airways,United Kingdom,13910.0,525.729,68.872,16628.0,57.37,118.127,2013,Europa,6
5704,2013-06-01,Qantas Airways,United Arab Emirates,9775.0,43.752,0.0,7831.0,109.56,11.422,2013,Asia,6
5705,2013-06-01,Qantas Airways,Uruguay,0.0,0.0,0.0,0.0,25.0,0.0,2013,América do Sul,6
5706,2013-06-01,Qantas Airways,USA,51761.0,2223.216,190.293,57820.0,273.992,106.041,2013,América do Norte,6
5707,2013-06-01,Qatar Airways,Qatar,10503.0,730.236,0.627,13019.0,665.203,0.03,2013,Asia,6
5708,2013-06-01,Royal Brunei Airlines,Brunei,4479.0,206.157,0.125,7162.0,345.849,0.0,2013,Asia,6
5709,2013-06-01,Scoot,Singapore,14145.0,244.269,0.0,17778.0,131.134,0.0,2013,Asia,6
5710,2013-06-01,Sichuan Airlines,China,736.0,81.108,0.0,1067.0,0.0,0.0,2013,Asia,6
5711,2013-06-01,Silk Air,Singapore,1747.0,3.123,0.0,2074.0,1.862,0.0,2013,Asia,6
5712,2013-06-01,Singapore Airlines,New Zealand,0.0,286.41,0.0,0.0,722.797,0.0,2013,Oceania,6
5713,2013-06-01,Singapore Airlines,Singapore,102505.0,6028.154,213.437,123023.0,3960.219,1.05,2013,Asia,6
5714,2013-06-01,Solomon Airlines,Solomon Islands,1336.0,2.762,0.0,1662.0,13.677,0.0,2013,Oceania,6
5715,2013-06-01,South African Airways,South Africa,4089.0,102.37,0.0,4837.0,204.264,0.0,2013,África,6
5716,2013-06-01,Tasman Cargo Airlines,New Zealand,0.0,314.812,0.0,0.0,393.252,0.0,2013,Oceania,6
5717,2013-06-01,Thai Airways International,Thailand,32749.0,2158.153,190.715,47439.0,1110.406,5.426,2013,Asia,6
5718,2013-06-01,Tigerair,Singapore,4345.0,0.0,0.0,6366.0,0.0,0.0,2013,Asia,6
5719,2013-06-01,United Airlines,Guam,476.0,0.263,0.0,556.0,0.405,0.0,2013,Oceania,6
5720,2013-06-01,United Airlines,USA,16318.0,12.562,156.046,20066.0,305.849,3.865,2013,América do Norte,6
5721,2013-06-01,United Parcel Service,China,0.0,0.0,0.0,0.0,63.828,0.0,2013,Asia,6
5722,2013-06-01,United Parcel Service,"Korea, Republic of",0.0,0.0,0.0,0.0,102.832,0.0,2013,Asia,6
5723,2013-06-01,United Parcel Service,Singapore,0.0,0.0,0.0,0.0,171.787,0.0,2013,Asia,6
5724,2013-06-01,United Parcel Service,USA,0.0,1652.661,0.0,0.0,0.0,0.0,2013,América do Norte,6
5725,2013-06-01,Vietnam Airlines,Vietnam,9793.0,426.441,0.0,13711.0,156.863,0.0,2013,Asia,6
5726,2013-06-01,Virgin Atlantic Airways,Hong Kong,4041.0,439.617,0.0,3509.0,270.704,0.0,2013,Asia,6
5727,2013-06-01,Virgin Atlantic Airways,United Kingdom,2979.0,90.981,0.0,4065.0,8.437,0.0,2013,Europa,6
5728,2013-06-01,Virgin Australia,Fiji,12456.0,22.326,0.0,13463.0,11.526,0.0,2013,Oceania,6
5729,2013-06-01,Virgin Australia,Indonesia,21424.0,0.0,0.0,23016.0,0.0,0.0,2013,Asia,6
5730,2013-06-01,Virgin Australia,New Zealand,33837.0,66.254,0.0,37094.0,28.254,0.0,2013,Oceania,6
5731,2013-06-01,Virgin Australia,Papua New Guinea,1902.0,0.0,0.0,2180.0,19.3,0.0,2013,Oceania,6
5732,2013-06-01,Virgin Australia,Solomon Islands,628.0,0.0,0.0,884.0,10.763,0.0,2013,Oceania,6
5733,2013-06-01,Virgin Australia,Thailand,2143.0,0.0,0.0,2436.0,0.0,0.0,2013,Asia,6
5734,2013-06-01,Virgin Australia,Tonga,573.0,0.396,0.0,893.0,0.593,0.0,2013,Oceania,6
5735,2013-06-01,Virgin Australia,United Arab Emirates,2810.0,86.71,0.0,3852.0,133.918,0.0,2013,Asia,6
5736,2013-06-01,Virgin Australia,USA,16346.0,597.007,0.0,19791.0,375.545,0.0,2013,América do Norte,6
5737,2013-06-01,Virgin Australia,Vanuatu,1887.0,5.15,0.0,2443.0,6.794,0.0,2013,Oceania,6
5738,2013-06-01,Virgin Samoa,Samoa,1591.0,0.741,0.0,1748.0,2.021,0.0,2013,Oceania,6
5739,2013-07-01,Aerolineas Argentinas,Argentina,2155.0,6.627,0.396,2265.0,35.088,0.0,2013,América do Sul,7
5740,2013-07-01,Air Caledonie International,New Caledonia,3129.0,2.127,0.433,3341.0,77.342,2.19,2013,Oceania,7
5741,2013-07-01,Air Canada,Canada,7737.0,311.344,58.754,7381.0,171.504,21.912,2013,América do Norte,7
5742,2013-07-01,Air China,China,10262.0,281.212,44.711,9651.0,199.623,5.228,2013,Asia,7
5743,2013-07-01,Air Mauritius,Mauritius,3048.0,56.539,1.921,2560.0,6.545,0.0,2013,África,7
5744,2013-07-01,Air New Zealand,Cook Islands,720.0,0.0,0.137,782.0,23.079,0.0,2013,Oceania,7
5745,2013-07-01,Air New Zealand,New Zealand,112945.0,2164.483,248.483,108054.0,1808.934,0.257,2013,Oceania,7
5746,2013-07-01,Air Niugini,Papua New Guinea,9886.0,38.476,0.598,9790.0,291.206,16.484,2013,Oceania,7
5747,2013-07-01,Air Vanuatu,Vanuatu,6748.0,15.589,4.982,5993.0,44.823,3.387,2013,Oceania,7
5748,2013-07-01,AirAsia X,Malaysia,49475.0,1012.982,0.0,45945.0,154.45,0.0,2013,Asia,7
5749,2013-07-01,Airlines PNG,Papua New Guinea,117.0,0.0,0.0,153.0,2.882,0.001,2013,Oceania,7
